ExceptionID,LoanID,Category,Priority,Status,CreatedDate,OwnerTeam,AgeDays
E0000345,L0000223,Payment Mismatch,Low,Resolved,2026-02-17,Loan Ops,1
E0000346,L0000223,Payment Mismatch,Medium,Resolved,2026-04-17,Collections,2
E0000347,L0000223,KYC Failure,High,Manual Review,2025-08-18,Compliance,4
E0000348,L0000224,Missed Payment,Medium,In Progress,2025-11-23,Loan Ops,1
E0000349,L0000225,Payment Mismatch,Medium,In Progress,2026-06-05,Finance Ops,6
E0000350,L0000226,Missed Payment,Low,Resolved,2025-11-23,Collections,7
E0000351,L0000227,Payment Mismatch,High,Retest,2026-10-03,Loan Ops,7
E0000352,L0000228,Missed Payment,Medium,Retest,2025-08-27,Collections,6
E0000353,L0000229,Missed Payment,Low,Open,2026-07-04,Finance Ops,7
E0000354,L0000229,Missed Payment,Low,Resolved,2026-10-08,Loan Ops,1
E0000355,L0000230,Payment Mismatch,Low,Open,2026-08-16,Collections,2
E0000356,L0000230,Missed Payment,Medium,In Progress,2026-10-21,Finance Ops,5
E0000357,L0000232,Payment Mismatch,High,In Progress,2026-12-09,Collections,1
E0000358,L0000233,Payment Mismatch,Medium,Retest,2025-11-01,Collections,4
E0000359,L0000233,KYC Failure,High,Resolved,2025-03-31,Compliance,5
E0000360,L0000234,Payment Mismatch,Low,In Progress,2026-07-07,Finance Ops,4
E0000361,L0000235,Missed Payment,Medium,Resolved,2026-07-09,Loan Ops,3
E0000362,L0000236,Payment Mismatch,Medium,Retest,2026-04-03,Collections,4
E0000363,L0000237,Missed Payment,High,Resolved,2025-07-17,Loan Ops,1
E0000364,L0000238,Missed Payment,High,In Progress,2026-06-26,Collections,3
E0000365,L0000238,Missed Payment,Low,Resolved,2026-12-27,Loan Ops,5
E0000366,L0000238,Payment Mismatch,High,Open,2027-01-19,Loan Ops,7
E0000367,L0000239,Missed Payment,High,In Progress,2025-12-11,Collections,6
E0000368,L0000239,Payment Mismatch,Medium,In Progress,2026-03-11,Finance Ops,1
E0000369,L0000239,Missed Payment,Low,Resolved,2026-04-09,Loan Ops,5
E0000370,L0000239,Missed Payment,Medium,Resolved,2026-07-09,Loan Ops,2
E0000371,L0000241,Payment Mismatch,Low,In Progress,2026-09-13,Collections,6
E0000372,L0000241,Missed Payment,Low,Retest,2026-11-17,Finance Ops,3
E0000373,L0000241,Missed Payment,Low,Resolved,2027-01-08,Loan Ops,4
E0000374,L0000241,KYC Failure,High,Manual Review,2026-05-06,Compliance,4
E0000375,L0000242,Missed Payment,High,Resolved,2026-09-14,Loan Ops,4
E0000376,L0000242,Payment Mismatch,Medium,Open,2027-02-08,Collections,1
E0000377,L0000242,Payment Mismatch,Low,In Progress,2027-05-09,Collections,6
E0000378,L0000242,Payment Mismatch,High,In Progress,2027-06-19,Loan Ops,4
E0000379,L0000244,Payment Mismatch,Medium,Retest,2025-07-16,Loan Ops,6
E0000380,L0000244,KYC Failure,High,Open,2025-02-14,Compliance,5
E0000381,L0000246,Payment Mismatch,High,Resolved,2027-02-06,Collections,4
E0000382,L0000246,Payment Mismatch,Low,Retest,2027-04-15,Collections,4
E0000383,L0000248,Missed Payment,Medium,Retest,2026-02-28,Collections,4
E0000384,L0000249,Payment Mismatch,Medium,Retest,2025-03-31,Finance Ops,6
E0000385,L0000250,Payment Mismatch,High,Retest,2026-03-11,Collections,3
E0000386,L0000250,Payment Mismatch,Low,Retest,2026-10-02,Loan Ops,5
E0000387,L0000251,Missed Payment,High,Resolved,2026-08-17,Collections,6
E0000388,L0000255,Missed Payment,Low,In Progress,2025-09-20,Finance Ops,2
E0000389,L0000256,Missed Payment,Low,Open,2025-08-09,Collections,3
E0000390,L0000257,Missed Payment,Low,Retest,2025-08-22,Collections,7
E0000391,L0000257,Payment Mismatch,Medium,Resolved,2025-11-21,Finance Ops,1
E0000392,L0000257,Payment Mismatch,Medium,Resolved,2025-12-18,Finance Ops,6
E0000393,L0000257,Payment Mismatch,Medium,Resolved,2026-02-17,Finance Ops,4
E0000394,L0000258,Missed Payment,High,Retest,2026-12-22,Loan Ops,7
E0000395,L0000259,Payment Mismatch,Medium,Retest,2025-08-18,Collections,6
E0000396,L0000259,Missed Payment,Medium,Resolved,2026-05-16,Finance Ops,2
E0000397,L0000259,KYC Failure,High,Resolved,2025-07-13,Compliance,1
E0000398,L0000260,Payment Mismatch,High,Retest,2026-10-19,Finance Ops,2
E0000399,L0000261,Missed Payment,Medium,Open,2026-09-04,Collections,1
E0000400,L0000261,Missed Payment,High,Open,2026-12-11,Loan Ops,3
E0000401,L0000261,Missed Payment,Medium,Open,2027-07-28,Loan Ops,2
E0000402,L0000262,Missed Payment,High,Retest,2025-12-05,Loan Ops,1
E0000403,L0000262,Missed Payment,Medium,In Progress,2026-02-05,Collections,7
E0000404,L0000263,Payment Mismatch,High,Retest,2026-01-20,Collections,5
E0000405,L0000263,Payment Mismatch,Low,In Progress,2026-05-15,Loan Ops,3
E0000406,L0000263,Payment Mismatch,Medium,Retest,2026-08-18,Finance Ops,5
E0000407,L0000264,Payment Mismatch,High,Retest,2026-05-14,Loan Ops,6
E0000408,L0000264,Payment Mismatch,High,Open,2026-07-18,Finance Ops,1
E0000409,L0000265,Payment Mismatch,High,In Progress,2026-01-18,Finance Ops,1
E0000410,L0000265,Payment Mismatch,Low,Resolved,2026-03-10,Finance Ops,1
E0000411,L0000265,Payment Mismatch,Low,Resolved,2026-09-04,Collections,6
E0000412,L0000266,Payment Mismatch,Low,In Progress,2026-08-25,Collections,7
E0000413,L0000266,Payment Mismatch,Medium,Resolved,2026-10-31,Finance Ops,1
E0000414,L0000266,KYC Failure,High,Open,2026-03-27,Compliance,3
E0000415,L0000267,Missed Payment,Low,Open,2025-11-02,Finance Ops,5
E0000416,L0000267,Payment Mismatch,Low,In Progress,2026-02-28,Loan Ops,2
E0000417,L0000270,Missed Payment,High,Retest,2026-08-18,Loan Ops,7
E0000418,L0000271,Payment Mismatch,High,Retest,2026-09-18,Loan Ops,1
E0000419,L0000271,Payment Mismatch,Medium,Retest,2027-04-18,Finance Ops,6
E0000420,L0000274,Payment Mismatch,Low,In Progress,2025-08-21,Collections,4
E0000421,L0000275,Missed Payment,Medium,Retest,2025-08-19,Finance Ops,5
E0000422,L0000275,Payment Mismatch,Medium,Retest,2025-10-21,Collections,7
E0000423,L0000276,Missed Payment,Medium,In Progress,2026-07-24,Collections,6
E0000424,L0000276,Payment Mismatch,Low,Resolved,2026-08-22,Collections,6
E0000425,L0000276,Payment Mismatch,Low,Retest,2026-11-26,Loan Ops,6
E0000426,L0000276,Missed Payment,High,In Progress,2027-01-22,Loan Ops,3
E0000427,L0000277,Missed Payment,High,In Progress,2026-04-27,Finance Ops,1
E0000428,L0000279,Missed Payment,Medium,Open,2026-07-15,Collections,2
E0000429,L0000279,Missed Payment,High,Retest,2027-01-11,Collections,2
E0000430,L0000280,Payment Mismatch,High,Retest,2025-09-10,Loan Ops,4
E0000431,L0000280,Payment Mismatch,Low,Open,2025-12-14,Collections,5
E0000432,L0000280,Payment Mismatch,Medium,In Progress,2026-05-06,Finance Ops,3
E0000433,L0000280,Missed Payment,Medium,In Progress,2026-06-17,Collections,5
E0000434,L0000281,Payment Mismatch,High,Resolved,2026-12-29,Finance Ops,7
E0000435,L0000281,Missed Payment,High,Open,2027-01-29,Collections,3
E0000436,L0000282,Payment Mismatch,High,Retest,2026-04-21,Loan Ops,3
E0000437,L0000282,Payment Mismatch,Low,In Progress,2026-07-20,Loan Ops,6
E0000438,L0000282,Payment Mismatch,High,Retest,2027-01-16,Finance Ops,6
E0000439,L0000283,Payment Mismatch,High,Open,2025-09-03,Loan Ops,4
E0000440,L0000283,Missed Payment,Low,In Progress,2025-12-12,Finance Ops,4
E0000441,L0000283,Payment Mismatch,Low,In Progress,2026-05-11,Loan Ops,1
E0000442,L0000284,Payment Mismatch,High,In Progress,2026-05-24,Loan Ops,5
E0000443,L0000284,Payment Mismatch,Low,In Progress,2026-08-23,Loan Ops,7
E0000444,L0000284,Payment Mismatch,High,In Progress,2026-09-27,Loan Ops,3
E0000445,L0000287,Payment Mismatch,High,Retest,2025-04-25,Finance Ops,2
E0000446,L0000287,Missed Payment,Medium,In Progress,2025-12-22,Finance Ops,2
E0000447,L0000288,Missed Payment,Low,Resolved,2025-06-24,Finance Ops,1
E0000448,L0000289,Payment Mismatch,High,Retest,2026-06-30,Collections,4
E0000449,L0000289,Payment Mismatch,Medium,Open,2026-08-04,Finance Ops,4
E0000450,L0000291,Missed Payment,Medium,Retest,2026-04-03,Finance Ops,3
E0000451,L0000291,Payment Mismatch,Low,In Progress,2026-06-12,Collections,6
E0000452,L0000291,Payment Mismatch,Medium,In Progress,2026-08-11,Loan Ops,2
E0000453,L0000291,Payment Mismatch,Low,In Progress,2026-12-29,Finance Ops,2
E0000454,L0000291,KYC Failure,High,Resolved,2026-03-02,Compliance,5
E0000455,L0000292,Payment Mismatch,High,Resolved,2026-09-11,Loan Ops,6
E0000456,L0000293,Payment Mismatch,High,In Progress,2026-09-07,Loan Ops,7
E0000457,L0000294,Missed Payment,Medium,Resolved,2026-03-12,Loan Ops,3
E0000458,L0000294,Missed Payment,Low,Resolved,2026-07-10,Finance Ops,2
E0000459,L0000294,Payment Mismatch,Medium,In Progress,2026-08-10,Loan Ops,6
E0000460,L0000295,Missed Payment,High,Open,2026-03-23,Loan Ops,6
E0000461,L0000295,Missed Payment,High,In Progress,2026-11-16,Loan Ops,5
E0000462,L0000295,KYC Failure,High,Open,2026-02-12,Compliance,1
E0000463,L0000296,Missed Payment,High,Retest,2026-06-21,Collections,2
E0000464,L0000296,Payment Mismatch,Low,Resolved,2027-01-16,Collections,2
E0000465,L0000297,Payment Mismatch,Medium,Retest,2025-10-26,Loan Ops,7
E0000466,L0000298,Missed Payment,High,In Progress,2026-04-11,Collections,5
E0000467,L0000298,Missed Payment,Medium,In Progress,2026-10-27,Loan Ops,2
E0000468,L0000298,Payment Mismatch,Medium,Open,2027-02-23,Finance Ops,6
E0000469,L0000298,Payment Mismatch,Low,Open,2027-03-27,Loan Ops,1
E0000470,L0000299,Missed Payment,Low,Resolved,2025-04-14,Finance Ops,2
E0000471,L0000300,Payment Mismatch,Medium,Retest,2026-06-27,Loan Ops,5
E0000472,L0000300,Missed Payment,High,Resolved,2026-07-28,Collections,1
E0000473,L0000300,Payment Mismatch,Low,In Progress,2027-04-27,Finance Ops,5
E0000474,L0000300,Missed Payment,Medium,Resolved,2027-07-22,Finance Ops,2
E0000475,L0000301,Missed Payment,Medium,In Progress,2025-03-25,Finance Ops,2
E0000476,L0000301,Missed Payment,High,Retest,2025-12-30,Collections,1
E0000477,L0000302,Missed Payment,High,Open,2025-07-31,Collections,6
E0000478,L0000303,Payment Mismatch,Low,Retest,2026-09-24,Finance Ops,7
E0000479,L0000303,Missed Payment,Medium,Resolved,2027-01-20,Loan Ops,1
E0000480,L0000304,Missed Payment,Low,Open,2025-09-29,Finance Ops,4
E0000481,L0000304,Payment Mismatch,Low,Open,2026-01-28,Loan Ops,2
E0000482,L0000305,Payment Mismatch,High,Resolved,2025-02-12,Loan Ops,6
E0000483,L0000305,Missed Payment,Low,In Progress,2025-03-11,Loan Ops,7
E0000484,L0000306,Missed Payment,Medium,In Progress,2025-10-10,Collections,4
E0000485,L0000307,Payment Mismatch,High,Resolved,2026-12-14,Finance Ops,7
E0000486,L0000307,Missed Payment,Medium,In Progress,2027-05-08,Loan Ops,6
E0000487,L0000309,Missed Payment,High,Resolved,2026-03-19,Finance Ops,4
E0000488,L0000309,Payment Mismatch,Low,Open,2026-09-15,Collections,3
E0000489,L0000310,Payment Mismatch,High,Open,2026-09-14,Collections,4
E0000490,L0000311,KYC Failure,High,Open,2025-04-21,Compliance,1
E0000491,L0000312,Payment Mismatch,Low,Open,2025-06-16,Loan Ops,4
E0000492,L0000312,Payment Mismatch,High,Resolved,2025-11-12,Collections,3
E0000493,L0000312,Missed Payment,Medium,Retest,2026-01-13,Collections,6
E0000494,L0000312,Missed Payment,Low,Retest,2026-02-10,Collections,2
E0000495,L0000312,Missed Payment,Medium,In Progress,2026-03-12,Finance Ops,1
E0000496,L0000312,Payment Mismatch,Medium,Retest,2026-04-11,Finance Ops,3
E0000497,L0000313,Missed Payment,High,Retest,2026-11-30,Finance Ops,7
E0000498,L0000314,Payment Mismatch,Medium,Open,2026-09-13,Collections,1
E0000499,L0000315,Payment Mismatch,High,In Progress,2026-06-02,Loan Ops,5
E0000500,L0000315,Payment Mismatch,High,Retest,2026-07-06,Loan Ops,5
E0000501,L0000317,Payment Mismatch,Medium,In Progress,2025-06-23,Loan Ops,5
E0000502,L0000318,KYC Failure,High,Manual Review,2025-10-27,Compliance,5
E0000503,L0000319,Payment Mismatch,Medium,Open,2025-07-30,Finance Ops,2
E0000504,L0000319,Missed Payment,Low,In Progress,2026-07-25,Finance Ops,4
E0000505,L0000320,Missed Payment,Low,In Progress,2026-11-12,Loan Ops,4
E0000506,L0000320,KYC Failure,High,Manual Review,2026-03-14,Compliance,1
E0000507,L0000321,Payment Mismatch,Low,Retest,2026-01-06,Finance Ops,4
E0000508,L0000322,Payment Mismatch,Medium,In Progress,2025-12-09,Collections,6
E0000509,L0000323,Missed Payment,High,In Progress,2025-08-31,Loan Ops,5
E0000510,L0000323,Payment Mismatch,High,Retest,2025-10-31,Collections,2
E0000511,L0000325,Missed Payment,High,In Progress,2026-10-05,Finance Ops,4
E0000512,L0000325,Missed Payment,Medium,In Progress,2027-04-01,Loan Ops,7
E0000513,L0000325,KYC Failure,High,Resolved,2025-12-05,Compliance,1
E0000514,L0000326,Missed Payment,High,In Progress,2026-08-07,Collections,5
E0000515,L0000326,KYC Failure,High,Resolved,2025-05-13,Compliance,5
E0000516,L0000329,Payment Mismatch,High,Resolved,2026-09-25,Collections,7
E0000517,L0000329,Missed Payment,High,In Progress,2026-11-06,Collections,2
E0000518,L0000330,Missed Payment,Medium,Retest,2025-07-29,Finance Ops,6
E0000519,L0000331,Payment Mismatch,Low,Retest,2026-06-11,Collections,4
E0000520,L0000332,Payment Mismatch,High,Retest,2025-04-04,Collections,5
E0000521,L0000332,Payment Mismatch,Medium,Retest,2026-01-31,Collections,4
E0000522,L0000333,Payment Mismatch,High,In Progress,2026-05-03,Finance Ops,1
E0000523,L0000333,Payment Mismatch,Low,Open,2026-09-05,Loan Ops,1
E0000524,L0000333,Payment Mismatch,High,Retest,2026-12-01,Finance Ops,1
E0000525,L0000333,Missed Payment,High,Retest,2026-12-31,Loan Ops,7
E0000526,L0000334,Missed Payment,High,Open,2026-12-19,Loan Ops,1
E0000527,L0000334,KYC Failure,High,Manual Review,2026-04-18,Compliance,5
E0000528,L0000337,Payment Mismatch,High,Retest,2026-11-15,Collections,2
E0000529,L0000338,KYC Failure,High,Manual Review,2026-03-07,Compliance,2
E0000530,L0000339,Missed Payment,Low,Resolved,2025-03-09,Finance Ops,4
E0000531,L0000339,Payment Mismatch,Medium,Retest,2025-07-12,Loan Ops,1
E0000532,L0000339,Payment Mismatch,High,Resolved,2025-09-04,Collections,7
E0000533,L0000339,Payment Mismatch,Medium,Retest,2026-02-07,Finance Ops,3
E0000534,L0000340,Missed Payment,Medium,In Progress,2025-08-22,Finance Ops,3
E0000535,L0000340,Missed Payment,Low,Retest,2025-09-19,Collections,7
E0000536,L0000342,KYC Failure,High,Manual Review,2026-03-18,Compliance,4
E0000537,L0000344,Payment Mismatch,Medium,Open,2026-07-02,Loan Ops,5
E0000538,L0000344,Missed Payment,Low,Open,2026-11-28,Finance Ops,2
E0000539,L0000344,Missed Payment,Low,Retest,2027-03-29,Loan Ops,6
E0000540,L0000345,Payment Mismatch,Medium,Open,2026-10-24,Loan Ops,6
E0000541,L0000345,Payment Mismatch,High,Resolved,2027-02-03,Loan Ops,7
E0000542,L0000347,Payment Mismatch,Low,Open,2026-01-01,Finance Ops,3
E0000543,L0000348,Payment Mismatch,Medium,Retest,2025-11-12,Collections,7
E0000544,L0000351,Payment Mismatch,High,Resolved,2026-03-30,Finance Ops,4
E0000545,L0000351,Payment Mismatch,High,Retest,2026-07-02,Finance Ops,7
E0000546,L0000351,KYC Failure,High,Resolved,2025-08-26,Compliance,4
E0000547,L0000352,Payment Mismatch,High,In Progress,2025-08-29,Finance Ops,6
E0000548,L0000352,Missed Payment,Medium,Retest,2026-04-22,Collections,3
E0000549,L0000352,KYC Failure,High,Open,2025-05-24,Compliance,5
E0000550,L0000354,Payment Mismatch,High,Open,2027-11-16,Collections,2
E0000551,L0000355,Payment Mismatch,High,Open,2025-06-15,Loan Ops,4
E0000552,L0000355,Missed Payment,Medium,Open,2025-07-26,Finance Ops,3
E0000553,L0000355,Payment Mismatch,Low,In Progress,2025-09-24,Loan Ops,5
E0000554,L0000355,Payment Mismatch,Medium,In Progress,2026-02-10,Collections,6
E0000555,L0000355,KYC Failure,High,Manual Review,2025-02-12,Compliance,4
E0000556,L0000357,Payment Mismatch,High,Resolved,2026-04-15,Collections,5
E0000557,L0000357,Payment Mismatch,High,In Progress,2026-05-17,Collections,2
E0000558,L0000357,Missed Payment,High,Resolved,2026-07-12,Finance Ops,1
E0000559,L0000357,KYC Failure,High,Resolved,2026-01-10,Compliance,3
E0000560,L0000358,Payment Mismatch,High,Resolved,2026-03-07,Collections,1
E0000561,L0000358,Payment Mismatch,Medium,Retest,2026-04-03,Collections,7
E0000562,L0000360,Payment Mismatch,Medium,In Progress,2026-04-05,Collections,1
E0000563,L0000361,Payment Mismatch,High,Resolved,2026-01-08,Loan Ops,7
E0000564,L0000361,Payment Mismatch,Low,Retest,2026-10-05,Collections,1
E0000565,L0000361,Payment Mismatch,High,Resolved,2026-11-05,Collections,6
E0000566,L0000362,Payment Mismatch,Medium,Retest,2025-11-26,Finance Ops,4
E0000567,L0000362,Payment Mismatch,High,Retest,2026-06-30,Finance Ops,5
E0000568,L0000363,Payment Mismatch,High,Resolved,2026-08-05,Collections,2
E0000569,L0000364,Missed Payment,Low,Retest,2026-07-24,Finance Ops,4
E0000570,L0000364,Payment Mismatch,High,Resolved,2026-08-26,Finance Ops,1
E0000571,L0000364,Payment Mismatch,Medium,Open,2027-03-22,Finance Ops,6
E0000572,L0000365,Missed Payment,High,Retest,2026-02-20,Loan Ops,2
E0000573,L0000367,Payment Mismatch,Medium,In Progress,2026-08-02,Loan Ops,7
E0000574,L0000369,Missed Payment,High,Retest,2026-04-29,Collections,6
E0000575,L0000370,KYC Failure,High,Resolved,2026-02-01,Compliance,4
E0000576,L0000372,Payment Mismatch,High,In Progress,2025-11-09,Loan Ops,7
E0000577,L0000373,Payment Mismatch,High,Open,2025-11-06,Collections,3
E0000578,L0000373,Payment Mismatch,Medium,In Progress,2026-05-30,Loan Ops,5
E0000579,L0000373,KYC Failure,High,Resolved,2025-09-28,Compliance,2
E0000580,L0000375,Missed Payment,High,Retest,2025-08-22,Finance Ops,4
E0000581,L0000375,Missed Payment,Low,In Progress,2025-10-13,Loan Ops,7
E0000582,L0000375,KYC Failure,High,Manual Review,2025-04-08,Compliance,5
E0000583,L0000377,Missed Payment,High,Resolved,2026-06-17,Finance Ops,6
E0000584,L0000379,Payment Mismatch,Medium,In Progress,2025-07-20,Finance Ops,3
E0000585,L0000379,Payment Mismatch,Medium,Resolved,2025-09-20,Loan Ops,4
E0000586,L0000379,Missed Payment,High,Retest,2025-11-17,Finance Ops,4
E0000587,L0000379,Payment Mismatch,High,Open,2026-06-26,Collections,2
E0000588,L0000380,Payment Mismatch,Medium,Retest,2026-07-15,Collections,5
E0000589,L0000380,Payment Mismatch,High,In Progress,2027-04-30,Collections,1
E0000590,L0000380,KYC Failure,High,Resolved,2026-01-31,Compliance,4
E0000591,L0000382,Missed Payment,Low,Open,2025-09-10,Loan Ops,7
E0000592,L0000382,Payment Mismatch,Low,Resolved,2025-11-06,Finance Ops,6
E0000593,L0000382,Payment Mismatch,Low,Resolved,2026-03-07,Finance Ops,3
E0000594,L0000383,Payment Mismatch,Medium,Resolved,2026-06-11,Loan Ops,5
E0000595,L0000384,Payment Mismatch,Low,In Progress,2026-08-16,Loan Ops,2
E0000596,L0000385,Payment Mismatch,High,In Progress,2026-11-28,Finance Ops,1
E0000597,L0000386,Payment Mismatch,Medium,Retest,2027-05-02,Finance Ops,5
E0000598,L0000387,Payment Mismatch,Medium,Open,2026-07-27,Finance Ops,3
E0000599,L0000388,KYC Failure,High,Resolved,2025-07-12,Compliance,1
E0000600,L0000389,Payment Mismatch,Medium,Retest,2025-06-26,Finance Ops,7
E0000601,L0000391,Missed Payment,Medium,Retest,2026-08-28,Loan Ops,5
E0000602,L0000392,Missed Payment,High,Open,2026-07-21,Finance Ops,5
E0000603,L0000395,Payment Mismatch,Medium,Resolved,2026-04-30,Loan Ops,6
E0000604,L0000395,Missed Payment,Medium,Retest,2026-07-02,Finance Ops,7
E0000605,L0000395,Payment Mismatch,Low,Retest,2026-07-29,Collections,7
E0000606,L0000396,Missed Payment,Medium,Retest,2026-07-13,Loan Ops,7
E0000607,L0000396,Payment Mismatch,Low,In Progress,2026-10-11,Finance Ops,6
E0000608,L0000397,Missed Payment,Medium,Open,2025-08-10,Loan Ops,5
E0000609,L0000398,Payment Mismatch,Medium,Retest,2026-08-24,Finance Ops,2
E0000610,L0000398,Missed Payment,Medium,Resolved,2026-11-21,Loan Ops,4
E0000611,L0000398,Missed Payment,Medium,Open,2026-12-21,Finance Ops,5
E0000612,L0000399,Missed Payment,Medium,In Progress,2026-06-05,Finance Ops,7
E0000613,L0000400,Payment Mismatch,Low,Retest,2026-03-06,Loan Ops,5
E0000614,L0000400,Payment Mismatch,High,Resolved,2026-10-05,Loan Ops,6
E0000615,L0000400,Payment Mismatch,High,In Progress,2027-01-11,Loan Ops,2
E0000616,L0000401,Payment Mismatch,High,In Progress,2025-10-19,Loan Ops,5
E0000617,L0000401,Payment Mismatch,Medium,In Progress,2025-11-18,Loan Ops,2
E0000618,L0000402,Payment Mismatch,High,Retest,2025-12-21,Finance Ops,2
E0000619,L0000406,Payment Mismatch,High,Resolved,2026-06-18,Collections,2
E0000620,L0000408,Missed Payment,High,Resolved,2025-10-27,Finance Ops,5
E0000621,L0000409,Missed Payment,High,Retest,2025-07-25,Finance Ops,2
E0000622,L0000409,Payment Mismatch,Low,Resolved,2025-09-12,Loan Ops,5
E0000623,L0000409,Payment Mismatch,High,Retest,2026-03-22,Collections,2
E0000624,L0000409,Missed Payment,Low,Open,2026-05-16,Collections,1
E0000625,L0000410,Missed Payment,High,In Progress,2026-11-02,Finance Ops,2
E0000626,L0000410,Payment Mismatch,Medium,Retest,2027-03-10,Finance Ops,6
E0000627,L0000410,Payment Mismatch,Low,Resolved,2027-04-30,Finance Ops,6
